NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
97.0,마이 샤이니 월드,이후빈,"플러스엠 엔터테인먼트,(주)에스엠엔터테인먼트",,메가박스중앙(주),20231103.0,개봉영화,장편,한국,118.0,1766000.0,78.0,1674000.0,74.0,공연,전체관람가,일반영화
98.0,히즈,이마이즈미 리키야,,(주)태양미디어그룹,(주)태양미디어그룹,20240110.0,개봉영화,장편,일본,5.0,468000.0,78.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
99.0,너는 내 아들,,,주식회사 블루필름웍스,"주식회사 블루필름웍스,(주)버킷스튜디오",20230628.0,개봉영화,장편,미국,117.0,692000.0,72.0,692000.0,72.0,드라마,12세이상관람가,일반영화
100.0,르네에게,강승원,(주)허그아이엔티엘,,"(주)드림팩트엔터테인먼트,(주)빅브라더스",20231227.0,개봉영화,장편,한국,13.0,444039.0,68.0,270039.0,30.0,드라마,12세이상관람가,독립/예술영화
101.0,"타르콥스키, 기도하는 영혼",,,,(주)와우,20240131.0,개봉영화,장편,이탈리아,9.0,506428.0,61.0,293228.0,28.0,다큐멘터리,12세이상관람가,독립/예술영화
102.0,엘리자벳과 나,프라우케 핀스터발더,,(주)영화사 안다미로,(주)영화사 안다미로,20231213.0,개봉영화,장편,독일,23.0,496000.0,58.0,368000.0,36.0,드라마,15세이상관람가,독립/예술영화
103.0,1947 보스톤,강제규,"(주)비에이엔터테인먼트,(주)빅픽쳐",,"롯데컬처웍스(주)롯데엔터테인먼트,(주)콘텐츠지오,주식회사 에이투지엔터테인먼트",20230927.0,개봉영화,장편,한국,1282.0,306000.0,51.0,0.0,0.0,드라마,12세이상관람가,일반영화
104.0,빅슬립,김태훈,CINEBUS,,찬란,20231122.0,개봉영화,장편,한국,61.0,274000.0,46.0,81000.0,12.0,드라마,15세이상관람가,독립/예술영화
105.0,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20230810.0,개봉영화,장편,영국,245.0,419600.0,43.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
106.0,내겐 너무 젊은 장모,,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20240105.0,개봉영화,장편,한국,5.0,236000.0,41.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
107.0,우리 돈 벌레,윤재연,㈜스토리셋,,㈜스토리셋,20231228.0,개봉영화,장편,한국,5.0,234000.0,39.0,0.0,0.0,코미디,12세이상관람가,독립/예술영화
108.0,키리에의 노래: 디렉터스 컷,이와이 슌지,,(주)미디어캐슬,이화배컴퍼니(주),20231124.0,개봉영화,장편,일본,9.0,276039.0,39.0,0.0,0.0,드라마,15세이상관람가,독립/예술영화
109.0,절해고도,김미영,보리와 오디 영화사,,"아이 엠,무브먼트",20230927.0,개봉영화,장편,한국,36.0,293000.0,34.0,293000.0,34.0,드라마,12세이상관람가,독립/예술영화
110.0,언더 유어 베드,사부,(주)미스터리픽처스,,(주)트리플픽쳐스,20231213.0,개봉영화,장편,한국,54.0,192000.0,32.0,0.0,0.0,스릴러,청소년관람불가,일반영화
111.0,마에스트로 번스타인,브래들리 쿠퍼,,,씨제이 씨지브이(CJ CGV)(주),20231206.0,개봉영화,장편,미국,61.0,249000.0,30.0,249000.0,30.0,드라마,15세이상관람가,일반영화
112.0,웨스턴 프론트: 서부전선,,,주식회사 풍경소리,주식회사 풍경소리,20231221.0,개봉영화,장편,캐나다,5.0,156000.0,26.0,0.0,0.0,전쟁,15세이상관람가,독립/예술영화
113.0,결혼 전 뚫려버린 순결,,(주)이십일세기미디어,,(주)이십일세기미디어,20240126.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
114.0,관능 육체 부녀회장의 동정교육,,주식회사 피에스앤제이,,주식회사 피에스앤제이,20240103.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,,청소년관람불가,일반영화
115.0,그녀들이 치료해주는 발기부전,,,,와이제이스토리,20240130.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
116.0,명탐정 추태에 빠져버린 처자,김피디,(주)이십일세기미디어,,(주)이십일세기미디어,20240126.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
117.0,여직원과 야근하다 한 떡,,,,와이제이스토리,20240131.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
118.0,룩앳미 터치미 키스미,"호 유항,제나르 마에사 아유,김태식",필름라인,,시네마 뉴원,20231206.0,개봉영화,장편,한국,7.0,184000.0,19.0,176000.0,18.0,멜로/로맨스,15세이상관람가,독립/예술영화
119.0,만분의 일초,김성환,한국영화아카데미,,(주)더쿱디스트리뷰션,20231115.0,개봉영화,장편,한국,74.0,142000.0,19.0,103000.0,13.0,액션,12세이상관람가,독립/예술영화
120.0,머릿속을,조성규,(주)와우,,하준사,20240124.0,개봉영화,장편,한국,5.0,64000.0,18.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
